periods_n,posts_total,vol_tv_mean,vol_tv_p90,turn_rate,entropy_mean,hhi_mean,top1_mean
21,1003,0.394258249125956,0.49227272727272736,0.7,2.519377737321727,0.10156623702749541,0.18717089022964967
8,643,0.4294219941082606,0.5606054534024831,0.14285714285714285,1.860719217764024,0.307887893425391,0.4931193979640619
34,864,0.40515293011487913,0.589047619047619,0.45454545454545453,1.713255206683339,0.2430878175372951,0.38256170771311276
5,942,0.39627335463168123,0.4886950264502673,0.75,2.5447695385552267,0.13121894960730124,0.2753184177972379
29,472,0.3708315203194236,0.6296503496503497,0.32142857142857145,1.1861484498025079,0.3993593919419991,0.5493877939766268
7,951,0.1174702730364578,0.16032186412621197,0,0.868970227633578,0.5932106758573966,0.7526972202763881
3,380,0.4709893210732443,0.47250529081223097,0,2.034288478485685,0.2197321713852912,0.37127555198780476
34,564,0.36086074556748454,0.46193473193473195,0.2727272727272727,1.4375961671342277,0.30050971848277136,0.44885804662588613
11,988,0.40234364531192657,0.505592290172514,0.4,2.4339449169903644,0.12802857884417873,0.24753256322766373
8,874,0.3914133553846069,0.4665516808163144,1,2.3821349571168255,0.13455400997785535,0.23268152373814968
35,973,0.32810474289502034,0.5199579831932772,0.5294117647058824,1.0419947390767639,0.4296565539650284,0.5601518760769516
16,477,0.49844524625486525,0.6463768115942029,0,1.846668342565605,0.23722167147729478,0.3868177289454018
3,935,0.3367245923270088,0.4005490675592123,0,2.742139228267075,0.08213884167584251,0.14779206633760378
5,983,0.24181420030391776,0.2779584062802379,0,2.6157741068128897,0.11004847693250168,0.24339699675923168
11,837,0.6325460226908862,0.8478723404255318,0.8,1.8600070275555887,0.2563096941126542,0.4211235344791012
11,956,0.5946727665437821,0.8356410256410256,0.7,2.195243872542683,0.174028215719766,0.31200002938260235
11,921,0.5272178766966261,0.9011111111111111,0.7,2.465421402363921,0.1453491676550809,0.24254878568042645
5,939,0.11192715687404411,0.16718492367763538,0,1.4434316608677937,0.31397353747287277,0.4374054187806074
7,185,0.4205233494363929,0.6938405797101448,0.3333333333333333,1.190697065788682,0.4578651218731559,0.6169151138716356
38,899,0.2838165676865107,0.4396503496503496,0.4864864864864865,1.2722083247375016,0.3246570132395778,0.4373797042029541
3,970,0.2935886230889746,0.3654038263986429,0.5,2.8112742349605733,0.08950214428968466,0.20866611544831196
19,906,0.36005896621485844,0.4513443504492099,0.7222222222222222,2.0453406085643904,0.17482333417898882,0.2948861959318522
11,953,0.27993080013049787,0.36821572580645145,0.1,1.5854187210363018,0.37437418773498704,0.580613545819295
4,992,0.4042106919049846,0.4414268176586041,1,2.8034379535987473,0.09707059337789292,0.2049935765677427
22,450,0.4361717541851225,0.7032967032967034,0.47619047619047616,1.309675575534168,0.3565198051738388,0.49216810536333794
4,484,0.378424450414089,0.4427008986764301,0.3333333333333333,2.4774994906823293,0.1459095049407262,0.3169495174368405
24,781,0.5497088388735769,0.7130952380952381,0.8695652173913043,2.2082102623675586,0.14143107586049627,0.23984299493997305
6,999,0.35633434959504207,0.5797005562788496,0.2,2.5411426487008506,0.12031907640249469,0.26050437075918387
2,972,0.19308035714285715,0.19308035714285715,1,3.0418415175169478,0.06093415971697991,0.11952593537414966
3,55,0.35517241379310344,0.3910344827586207,0,0.9307267196195511,0.5409856817281015,0.7007183908045977
18,340,0.24209831117816916,0.4133200133200133,0.5294117647058824,1.0841119731120195,0.3996540218404984,0.5162634133918964
35,957,0.4104589019829172,0.5384801503406155,0.7941176470588235,2.0726565372795944,0.15975727576383558,0.26986084427403223
5,988,0.3747892100636446,0.4603088963329678,0.25,2.1000293710994677,0.18927034665344422,0.33252344252551763
26,803,0.5849561234896029,0.9320574162679427,0.68,1.6511434586212692,0.30262089846004747,0.42942390616305126
5,988,0.3549890857211273,0.38829121819855633,0.75,2.845640944138192,0.0843656053819429,0.16886081901374358
21,388,0.4295467828307876,0.6360544979469956,0.3,1.1438438334778387,0.48726480137951456,0.6153366389622542
25,654,0.3501051067983542,0.5697822557876905,0.25,1.0369568227062422,0.5047200903952935,0.6517526081861971
6,982,0.286321612040308,0.3515239143486092,0.4,2.572108112182713,0.10511268828204094,0.20430621162358734
3,965,0.27727061556329846,0.33708013937282233,0.5,2.7981480205498444,0.0725442511408688,0.12420441347270615
6,932,0.33290548568805683,0.475946348733234,0.8,2.508334504248213,0.11343374459738731,0.1958366880246374
19,790,0.557812754227953,0.8022222222222224,0.6111111111111112,1.8940260537986742,0.240363732541327,0.35825331954484146
2,895,0.15923076923076923,0.15923076923076923,0,2.992432563166389,0.06549540105193952,0.14653846153846153
7,964,0.3079463400723085,0.36469315499606614,0.5,2.9407092108693886,0.07093465716575452,0.15856102027798613
2,960,0.2074947504441932,0.2074947504441932,0,3.0713097019052378,0.05877217518742786,0.11301889840090454
10,819,0.279936668388222,0.36712192345995165,0.1111111111111111,1.9685807797320134,0.23825100076402422,0.42420302817715944
6,143,0.4949522397891963,0.5607378129117259,0.6,2.0015670448563685,0.17787418537509384,0.30534054311228226
9,1009,0.29456334486275987,0.39767219799342196,0.375,2.7151075496931454,0.0968417004634394,0.19181469451321823
15,508,0.48477867448455686,0.6763888888888889,0.7857142857142857,2.0903428035857687,0.17654407230309035,0.2986657061166865
2,975,0.1525223950966525,0.1525223950966525,0,3.014840979022249,0.06186621245900984,0.1279540900518623
9,564,0.45256916800077707,0.5387062937062937,0.75,2.4252518719648184,0.12523571998158461,0.2157874177482324
39,615,0.422777576989851,0.6441176470588235,0.631578947368421,1.0021144524127936,0.45037593588182173,0.5793666727537695
18,894,0.5070247709883479,0.6219066937119676,0.9411764705882353,2.672479311673952,0.08838322232016518,0.1749076325126646
28,704,0.6177285910426159,0.7496204278812976,0.8888888888888888,2.138716883339836,0.15589099997886785,0.2744740055005527
28,672,0.5443882675758578,0.7715384615384615,0.4444444444444444,1.6013742918334979,0.3014195690044236,0.4617483806446808
2,282,0.3379604178119846,0.3379604178119846,1,2.732667914253003,0.0879637612085007,0.16698735568993953
8,97,0.4313210598924884,0.6933333333333334,0.2857142857142857,0.8521119724354304,0.5667218779250498,0.6671495171495172
10,930,0.35887274092103466,0.4665653829021242,0,1.9563125030487338,0.297305568081786,0.49108946319300983
19,820,0.4422464068832913,0.7356372549019609,0.2222222222222222,1.2676850492195453,0.4651575998971699,0.6255734465704271
21,963,0.371706475914492,0.4494019933554821,0.6,2.1674629511624266,0.14684271467514529,0.2480338803965465
4,54,0.3,0.3933333333333333,0.3333333333333333,1.0526674987478308,0.4295833333333333,0.5541666666666667
10,674,0.3136632316031432,0.4477313974591651,0,1.6921424198960657,0.328932435953991,0.5298060341816753
13,975,0.30306493574023513,0.3723673832353851,0.5833333333333334,2.490159659976406,0.10790966217065806,0.20311946227931105
4,996,0.24673992017198323,0.28102433503112617,1,2.533257233868404,0.11306545873313405,0.20943052497100303
5,777,0.1149560824955373,0.11858475097356015,0,1.0063526032832906,0.6212578177647347,0.7838954843976365
14,916,0.35774535680825154,0.5060756677602399,0.6153846153846154,2.390793386228359,0.11711211942330522,0.19875727900046516
4,853,0.3340400327447413,0.4187251828631139,0,2.539155844548736,0.14787990291072134,0.32728890515517506
19,685,0.3227184872544508,0.5246044031647749,0.1111111111111111,1.1495863418882184,0.46499414601846933,0.6216669728356192
12,504,0.3992022359130681,0.47777777777777775,0.5454545454545454,2.3275264091488626,0.12445533611601305,0.22198002344140724
7,920,0.39054506455360327,0.5518777228402084,0.8333333333333334,2.531278818786911,0.11950192233429598,0.20668031750866672
4,965,0.26062419140325593,0.280527436167382,0.6666666666666666,3.0090656171905286,0.0614418434868025,0.12240698340111786
15,956,0.3275479066849364,0.4441209456500272,0.07142857142857142,1.5351026034305078,0.3419036439976285,0.5297872610789826
2,997,0.36387808258060206,0.36387808258060206,1,2.5929121371648005,0.11833337848078976,0.24395588800026713
30,493,0.22910026005978032,0.39464882943143814,0.13793103448275862,0.8581006871360396,0.5367771085850921,0.6622081085849202
